Subject,Emotion,Filename,Apex Frame
Person_35,no emotion,MYS_G000115_04042021_248_17220_17760_Sample_98_17220_25.0.mp4,270
Person_35,no emotion,MYS_G000115_04042021_30_27535_27619_Sample_133_27360_25.0.mp4,20
Person_35,no emotion,MYS_G000115_04042021_38_28883_28933_Sample_133_27360_25.0.mp4,18
Person_35,no emotion,MYS_G000115_04042021_39_28928_28990_Sample_133_27360_25.0.mp4,19
Person_35,no emotion,MYS_G000115_04042021_40_28987_29006_Sample_133_27360_25.0.mp4,10
Person_35,no emotion,MYS_G000115_04042021_50_28904_28923_Sample_135_27660_25.0.mp4,9
Person_35,no emotion,MYS_G000115_04042021_51_28931_28979_Sample_135_27660_25.0.mp4,9
Person_35,no emotion,MYS_G000115_04042021_52_28986_29008_Sample_135_27660_25.0.mp4,11
Person_35,no emotion,MYS_G000115_04042021_54_29365_29420_Sample_141_29340_25.0.mp4,25
Person_35,no emotion,MYS_G000115_04042021_55_29407_29459_Sample_141_29340_25.0.mp4,14
Person_35,no emotion,MYS_G000115_04042021_56_29640_30659_Sample_143_29640_25.0.mp4,509
Person_35,no emotion,MYS_G000115_04042021_58_31668_31723_Sample_149_30900_25.0.mp4,27
Person_35,no emotion,MYS_G000115_04042021_62_36385_36481_Sample_173_35280_25.0.mp4,62
Person_35,no emotion,MYS_G000115_04042021_63_36734_36775_Sample_178_36600_25.0.mp4,16
Person_35,no emotion,MYS_G000115_04042021_64_36961_36979_Sample_182_36960_25.0.mp4,6
Person_35,no emotion,MYS_G000115_04042021_65_37190_37239_Sample_182_36960_25.0.mp4,21
Person_35,no emotion,MYS_G000115_04042021_66_37349_37409_Sample_182_36960_25.0.mp4,32
Person_35,no emotion,MYS_G000115_04042021_67_37393_37411_Sample_182_36960_25.0.mp4,6
Person_35,no emotion,MYS_G000115_04042021_69_37631_37722_Sample_182_36960_25.0.mp4,33
Person_35,no emotion,MYS_G000115_04042021_6_18540_19440_Sample_103_18540_25.0.mp4,450
Person_35,no emotion,MYS_G000115_04042021_70_39826_39913_Sample_182_36960_25.0.mp4,45
Person_35,no emotion,MYS_G000115_04042021_71_40500_40574_Sample_182_36960_25.0.mp4,46
Person_35,no emotion,MYS_G000115_04042021_80_0_120_Sample_2_0_25.0.mp4,60
Person_35,no emotion,MYS_G000115_04042021_81_41627_41731_Sample_201_41520_25.0.mp4,57
Person_35,no emotion,MYS_G000115_04042021_82_41809_41911_Sample_201_41520_25.0.mp4,55
Person_35,no emotion,MYS_G000115_04042021_86_42459_42526_Sample_201_41520_25.0.mp4,33
Person_35,no emotion,MYS_G000115_04042021_94_48571_48632_Sample_244_48240_25.0.mp4,25
Person_35,no emotion,MYS_G000115_04042021_96_48660_49560_Sample_246_48660_25.0.mp4,450
Person_35,no emotion,MYS_G000115_09052021_104_109440_109521_Sample_368_109440_25.0.mp4,40
Person_35,no emotion,MYS_G000115_09052021_107_110561_110663_Sample_372_110340_25.0.mp4,51
Person_35,no emotion,MYS_G000115_09052021_108_111025_111061_Sample_373_111000_25.0.mp4,18
Person_35,no emotion,MYS_G000115_09052021_109_111471_111529_Sample_374_111300_25.0.mp4,29
Person_35,no emotion,MYS_G000115_09052021_114_116771_116994_Sample_384_114240_25.0.mp4,111
Person_35,no emotion,MYS_G000115_09052021_115_117620_117723_Sample_389_117600_25.0.mp4,51
Person_35,no emotion,MYS_G000115_09052021_116_119134_119210_Sample_391_118740_25.0.mp4,38
Person_35,no emotion,MYS_G000115_09052021_117_120132_120217_Sample_393_119700_25.0.mp4,42
Person_35,no emotion,MYS_G000115_09052021_119_123063_123117_Sample_403_122760_25.0.mp4,27
Person_35,no emotion,MYS_G000115_09052021_120_124453_124572_Sample_406_124440_25.0.mp4,59
Person_35,no emotion,MYS_G000115_09052021_121_126642_126991_Sample_411_126000_25.0.mp4,174
Person_35,no emotion,MYS_G000115_09052021_125_127763_128147_Sample_415_127320_25.0.mp4,192
Person_35,no emotion,MYS_G000115_09052021_128_129249_129396_Sample_419_128760_25.0.mp4,73
Person_35,no emotion,MYS_G000115_09052021_130_131169_131201_Sample_429_131160_25.0.mp4,16
Person_35,no emotion,MYS_G000115_09052021_132_131723_131810_Sample_432_131520_25.0.mp4,43
Person_35,no emotion,MYS_G000115_09052021_134_132757_132780_Sample_437_132720_25.0.mp4,11
Person_35,no emotion,MYS_G000115_09052021_135_133043_133067_Sample_438_132900_25.0.mp4,12
Person_35,no emotion,MYS_G000115_09052021_136_133165_133224_Sample_439_133140_25.0.mp4,29
Person_35,no emotion,MYS_G000115_09052021_139_138259_138357_Sample_453_137400_25.0.mp4,49
Person_35,no emotion,MYS_G000115_09052021_140_138466_138521_Sample_455_138420_25.0.mp4,27
Person_35,no emotion,MYS_G000115_09052021_143_140240_140300_Sample_463_140220_25.0.mp4,30
Person_35,no emotion,MYS_G000115_09052021_144_140495_140557_Sample_465_140400_25.0.mp4,31
Person_35,no emotion,MYS_G000115_09052021_148_141485_141528_Sample_473_141480_25.0.mp4,21
Person_35,no emotion,MYS_G000115_09052021_160_154465_154557_Sample_507_153720_25.0.mp4,46
Person_35,no emotion,MYS_G000115_09052021_161_155846_155987_Sample_509_154200_25.0.mp4,70
Person_35,no emotion,MYS_G000115_09052021_162_157675_157797_Sample_511_156060_25.0.mp4,61
Person_35,no emotion,MYS_G000115_09052021_165_159795_159834_Sample_524_159780_25.0.mp4,19
Person_35,no emotion,MYS_G000115_09052021_168_164504_164556_Sample_542_164460_25.0.mp4,26
Person_35,no emotion,MYS_G000115_09052021_181_28885_28982_Sample_96_28800_25.0.mp4,48
Person_35,no emotion,MYS_G000115_09052021_183_29460_29511_Sample_99_29460_25.0.mp4,25
Person_35,no emotion,MYS_G000115_09052021_18_36418_36521_Sample_130_36360_25.0.mp4,51
Person_35,no emotion,MYS_G000115_09052021_19_37889_37960_Sample_132_37620_25.0.mp4,35
Person_35,no emotion,MYS_G000115_09052021_1_29798_29860_Sample_100_29640_25.0.mp4,31
Person_35,no emotion,MYS_G000115_09052021_21_39064_39096_Sample_138_38820_25.0.mp4,16
Person_35,no emotion,MYS_G000115_09052021_23_39141_39220_Sample_140_39120_25.0.mp4,39
Person_35,no emotion,MYS_G000115_09052021_34_1985_2079_Sample_15_1920_25.0.mp4,47
Person_35,no emotion,MYS_G000115_09052021_3_30393_30438_Sample_104_30300_25.0.mp4,22
Person_35,no emotion,MYS_G000115_09052021_42_52800_52861_Sample_176_52800_25.0.mp4,29
Person_35,no emotion,MYS_G000115_09052021_43_53367_53400_Sample_180_53280_25.0.mp4,16
Person_35,no emotion,MYS_G000115_09052021_46_55172_55256_Sample_185_54900_25.0.mp4,42
Person_35,no emotion,MYS_G000115_09052021_51_57064_57110_Sample_196_57060_25.0.mp4,23
Person_35,no emotion,MYS_G000115_09052021_54_59798_59820_Sample_200_58140_25.0.mp4,20
Person_35,no emotion,MYS_G000115_09052021_5_30830_30896_Sample_107_30780_25.0.mp4,33
Person_35,no emotion,MYS_G000115_09052021_60_2991_3037_Sample_20_2880_25.0.mp4,23
Person_35,no emotion,MYS_G000115_09052021_61_62648_62800_Sample_213_61260_25.0.mp4,76
Person_35,no emotion,MYS_G000115_09052021_65_66325_66428_Sample_239_66300_25.0.mp4,51
Person_35,no emotion,MYS_G000115_09052021_69_68942_69090_Sample_247_68760_25.0.mp4,74
Person_35,no emotion,MYS_G000115_09052021_6_31826_31894_Sample_112_31620_25.0.mp4,34
Person_35,no emotion,MYS_G000115_09052021_78_75354_75530_Sample_267_75000_25.0.mp4,88
Person_35,no emotion,MYS_G000115_09052021_81_75867_75924_Sample_272_75840_25.0.mp4,28
Person_35,no emotion,MYS_G000115_09052021_82_76144_76208_Sample_273_76020_25.0.mp4,32
Person_35,no emotion,MYS_G000115_09052021_83_77288_77463_Sample_275_76440_25.0.mp4,87
Person_35,no emotion,MYS_G000115_09052021_84_78195_78257_Sample_278_78180_25.0.mp4,31
Person_35,no emotion,MYS_G000115_09052021_85_79984_80126_Sample_279_78480_25.0.mp4,71
Person_35,no emotion,MYS_G000115_09052021_87_81450_81635_Sample_286_81000_25.0.mp4,92
Person_35,no emotion,MYS_G000115_09052021_88_82736_82887_Sample_287_81720_25.0.mp4,75
Person_35,no emotion,MYS_G000115_09052021_89_83044_83110_Sample_291_83040_25.0.mp4,33
Person_35,no emotion,MYS_G000115_09052021_98_5021_5114_Sample_33_4980_25.0.mp4,46
Person_35,no emotion,MYS_G000115_11042021_14_59958_60017_Sample_167_57600_25.0.mp4,27
Person_35,no emotion,MYS_G000115_11042021_19_61689_61741_Sample_167_57600_25.0.mp4,15
Person_35,no emotion,MYS_G000115_11042021_21_61975_62033_Sample_167_57600_25.0.mp4,26
Person_35,no emotion,MYS_G000115_11042021_30_62401_62444_Sample_185_62400_25.0.mp4,11
Person_35,no emotion,MYS_G000115_11042021_31_64674_64742_Sample_197_64080_25.0.mp4,22
Person_35,no emotion,MYS_G000115_11042021_32_65622_65695_Sample_197_64080_25.0.mp4,38
Person_35,no emotion,MYS_G000115_11042021_36_67446_67490_Sample_207_66840_25.0.mp4,19
Person_35,no emotion,MYS_G000115_11042021_37_67991_68142_Sample_212_67860_25.0.mp4,61
Person_35,no emotion,MYS_G000115_11042021_41_72467_72630_Sample_227_72180_25.0.mp4,46
Person_35,no emotion,MYS_G000115_11042021_49_76196_76294_Sample_238_75300_25.0.mp4,75
Person_35,no emotion,MYS_G000115_11042021_52_76740_77340_Sample_243_76740_25.0.mp4,300
Person_35,no emotion,MYS_G000115_11042021_53_78852_78966_Sample_250_78840_25.0.mp4,20
Person_35,no emotion,MYS_G000115_11042021_55_79380_79500_Sample_254_79380_25.0.mp4,60
Person_35,no emotion,MYS_G000115_11042021_56_79620_79800_Sample_255_79620_25.0.mp4,90
Person_35,no emotion,MYS_G000115_11042021_65_94440_95220_Sample_293_94440_25.0.mp4,390
Person_35,no emotion,MYS_G000115_11042021_67_5040_5700_Sample_31_5040_25.0.mp4,330
Person_35,no emotion,MYS_G000115_11042021_70_280_329_Sample_4_60_25.0.mp4,12
Person_35,no emotion,MYS_G000115_11042021_72_981_1060_Sample_4_60_25.0.mp4,15
Person_35,no emotion,MYS_G000115_11042021_74_1667_1717_Sample_4_60_25.0.mp4,10
Person_35,no emotion,MYS_G000115_11042021_75_130020_133680_Sample_425_130020_25.0.mp4,1830
Person_35,no emotion,MYS_G000115_11042021_77_8580_8700_Sample_47_8580_25.0.mp4,60
Person_35,no emotion,MYS_G000115_11042021_9_58454_58531_Sample_167_57600_25.0.mp4,31
Person_35,no emotion,MYS_G000115_16052021_10_26390_26427_Sample_124_26280_25.0.mp4,18
Person_35,no emotion,MYS_G000115_16052021_14_28415_28460_Sample_131_28380_25.0.mp4,22
Person_35,no emotion,MYS_G000115_16052021_15_28760_28802_Sample_132_28740_25.0.mp4,21
Person_35,no emotion,MYS_G000115_16052021_16_28959_28990_Sample_133_28920_25.0.mp4,15
Person_35,no emotion,MYS_G000115_16052021_19_35788_35893_Sample_189_35400_25.0.mp4,16
Person_35,no emotion,MYS_G000115_16052021_22_36552_36612_Sample_197_36360_25.0.mp4,30
Person_35,no emotion,MYS_G000115_16052021_24_37628_37694_Sample_205_37620_25.0.mp4,33
Person_35,no emotion,MYS_G000115_16052021_27_38760_38815_Sample_213_38760_25.0.mp4,27
Person_35,no emotion,MYS_G000115_16052021_31_39800_39910_Sample_221_39720_25.0.mp4,55
Person_35,no emotion,MYS_G000115_16052021_41_52289_52362_Sample_313_52140_25.0.mp4,36
Person_35,no emotion,MYS_G000115_16052021_42_52500_52528_Sample_316_52500_25.0.mp4,14
Person_35,no emotion,MYS_G000115_16052021_43_53167_53223_Sample_323_53160_25.0.mp4,28
Person_35,no emotion,MYS_G000115_16052021_44_53590_53635_Sample_327_53520_25.0.mp4,22
Person_35,no emotion,MYS_G000115_16052021_49_57683_57714_Sample_359_57660_25.0.mp4,15
Person_35,no emotion,MYS_G000115_16052021_4_2840_2880_Sample_10_2580_25.0.mp4,6
Person_35,no emotion,MYS_G000115_16052021_50_57960_58052_Sample_361_57960_25.0.mp4,46
Person_35,no emotion,MYS_G000115_16052021_52_60287_60305_Sample_370_60240_25.0.mp4,9
Person_35,no emotion,MYS_G000115_16052021_54_62894_62922_Sample_384_62820_25.0.mp4,14
Person_35,no emotion,MYS_G000115_16052021_57_8062_8131_Sample_46_8040_25.0.mp4,34
Person_35,no emotion,MYS_G000115_16052021_5_22566_22623_Sample_111_22560_25.0.mp4,28
Person_35,no emotion,MYS_G000115_16052021_67_132806_132932_Sample_572_132780_25.0.mp4,63
Person_35,no emotion,MYS_G000115_16052021_69_135166_135552_Sample_574_134940_25.0.mp4,193
Person_35,no emotion,MYS_G000115_16052021_6_23234_23328_Sample_114_23220_25.0.mp4,47
Person_35,no emotion,MYS_G000115_16052021_71_137073_137104_Sample_576_137040_25.0.mp4,15
Person_35,no emotion,MYS_G000115_16052021_73_746_785_Sample_5_720_25.0.mp4,19
Person_35,no emotion,MYS_G000115_16052021_74_13655_13715_Sample_71_13620_25.0.mp4,30
Person_35,no emotion,MYS_G000115_16052021_75_14351_14849_Sample_74_14280_25.0.mp4,249
Person_35,no emotion,MYS_G000115_16052021_76_1426_1574_Sample_7_1380_25.0.mp4,74
Person_35,no emotion,MYS_G000115_16052021_77_16291_16335_Sample_82_16200_25.0.mp4,22
Person_35,no emotion,MYS_G000115_16052021_79_16588_16829_Sample_85_16500_25.0.mp4,120
Person_35,no emotion,MYS_G000115_16052021_80_17106_17159_Sample_87_17100_25.0.mp4,26
Person_35,no emotion,MYS_G000115_16052021_83_19100_19133_Sample_96_19080_25.0.mp4,16
Person_35,no emotion,MYS_G000115_16052021_84_19447_19493_Sample_98_19440_25.0.mp4,23
Person_35,no emotion,MYS_G000115_18042021_32_64674_64719_Sample_197_64080_25.0.mp4,11
Person_35,no emotion,MYS_G000115_18042021_35_66891_66958_Sample_207_66840_25.0.mp4,15
Person_35,no emotion,MYS_G000115_18042021_36_67339_67367_Sample_207_66840_25.0.mp4,12
Person_35,no emotion,MYS_G000115_18042021_37_67393_67492_Sample_207_66840_25.0.mp4,71
Person_35,no emotion,MYS_G000115_18042021_38_67860_68400_Sample_212_67860_25.0.mp4,270
Person_35,no emotion,MYS_G000115_18042021_39_69044_69103_Sample_217_68880_25.0.mp4,27
Person_35,no emotion,MYS_G000115_18042021_3_53700_53880_Sample_151_53700_25.0.mp4,90
Person_35,no emotion,MYS_G000115_18042021_44_73260_73860_Sample_232_73260_25.0.mp4,300
Person_35,no emotion,MYS_G000115_18042021_52_76740_77340_Sample_243_76740_25.0.mp4,300
Person_35,no emotion,MYS_G000115_18042021_57_79151_79214_Sample_250_78840_25.0.mp4,46
Person_35,no emotion,MYS_G000115_18042021_58_79380_79500_Sample_254_79380_25.0.mp4,60
Person_35,no emotion,MYS_G000115_18042021_68_95048_95067_Sample_293_94440_25.0.mp4,7
Person_35,no emotion,MYS_G000115_18042021_70_95940_96660_Sample_299_95940_25.0.mp4,360
Person_35,no emotion,MYS_G000115_18042021_71_96720_97320_Sample_302_96720_25.0.mp4,300
Person_35,no emotion,MYS_G000115_18042021_72_5040_5700_Sample_31_5040_25.0.mp4,330
Person_35,no emotion,MYS_G000115_18042021_73_101520_101700_Sample_321_101520_25.0.mp4,90
Person_35,no emotion,MYS_G000115_18042021_80_280_317_Sample_4_60_25.0.mp4,7
Person_35,no emotion,MYS_G000115_18042021_86_8580_8700_Sample_47_8580_25.0.mp4,60
Person_38,no emotion,MYS_G000115_18072021_15_1108_1166_Sample_10_1080_25.0.mp4,20
Person_38,no emotion,MYS_G000115_18072021_16_1309_1356_Sample_10_1080_25.0.mp4,12
Person_38,no emotion,MYS_G000115_18072021_17_1894_1961_Sample_10_1080_25.0.mp4,27
Person_38,no emotion,MYS_G000115_18072021_44_16740_16980_Sample_175_16740_25.0.mp4,120
Person_38,no emotion,MYS_G000115_18072021_46_17368_17439_Sample_177_17100_25.0.mp4,30
Person_38,no emotion,MYS_G000115_18072021_50_17640_17760_Sample_182_17640_25.0.mp4,60
Person_38,no emotion,MYS_G000115_18072021_56_2460_2580_Sample_18_2460_25.0.mp4,60
Person_38,no emotion,MYS_G000115_18072021_76_20653_20823_Sample_211_20340_25.0.mp4,76
Person_38,no emotion,MYS_G000115_18072021_77_21488_21561_Sample_211_20340_25.0.mp4,15
Person_38,no emotion,MYS_G000115_18072021_87_21720_21960_Sample_216_21720_25.0.mp4,120
Person_38,no emotion,MYS_G000115_18072021_88_22204_22233_Sample_218_22200_25.0.mp4,16
Person_38,no emotion,MYS_G000115_18072021_89_22266_22294_Sample_218_22200_25.0.mp4,13
Person_38,no emotion,MYS_G000115_18072021_91_22380_22500_Sample_220_22380_25.0.mp4,60
Person_38,no emotion,MYS_G000115_18072021_93_23621_23684_Sample_224_23040_25.0.mp4,15
Person_38,no emotion,MYS_G000115_18072021_94_23845_23880_Sample_224_23040_25.0.mp4,18
Person_4,no emotion,MYS_G000010_02042021_01_131_46380_46496_Sample_538_46380_25.0.mp4,58
Person_4,no emotion,MYS_G000010_02042021_01_144_47520_47601_Sample_554_47520_25.0.mp4,40
Person_4,no emotion,MYS_G000010_02042021_01_156_49309_49421_Sample_585_49260_25.0.mp4,56
Person_4,no emotion,MYS_G000010_02042021_01_178_54060_54168_Sample_657_54060_25.0.mp4,54
Person_4,no emotion,MYS_G000010_02042021_01_58_26226_26340_Sample_291_26160_25.0.mp4,57
Person_4,no emotion,MYS_G000010_02042021_01_84_30975_31072_Sample_352_30900_25.0.mp4,48
Person_4,no emotion,MYS_G000010_02042021_01_85_31175_31361_Sample_354_31140_25.0.mp4,93
Person_4,no emotion,MYS_G000010_02042021_01_90_31500_31587_Sample_361_31500_25.0.mp4,43
Person_4,no emotion,MYS_G000010_02042021_02_111_26160_26580_Sample_328_26160_25.0.mp4,210
Person_4,no emotion,MYS_G000010_02042021_02_138_30420_30600_Sample_391_30420_25.0.mp4,90
Person_4,no emotion,MYS_G000010_02042021_02_140_30960_31140_Sample_400_30960_25.0.mp4,90
Person_4,no emotion,MYS_G000010_02042021_02_142_31500_31740_Sample_405_31500_25.0.mp4,120
Person_4,no emotion,MYS_G000010_02042021_02_147_31920_32100_Sample_412_31920_25.0.mp4,90
Person_4,no emotion,MYS_G000010_02042021_02_166_4920_5040_Sample_46_4920_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_17_10860_11040_Sample_140_10860_25.0.mp4,90
Person_4,no emotion,MYS_G000010_02042021_02_17_15540_16800_Sample_191_15540_25.0.mp4,630
Person_4,no emotion,MYS_G000010_02042021_02_20_11460_11580_Sample_143_11460_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_217_53147_53252_Sample_682_53100_25.0.mp4,19
Person_4,no emotion,MYS_G000010_02042021_02_21_11760_12060_Sample_146_11760_25.0.mp4,150
Person_4,no emotion,MYS_G000010_02042021_02_238_54960_55080_Sample_715_54960_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_244_300_420_Sample_8_300_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_247_8040_8400_Sample_88_8040_25.0.mp4,180
Person_4,no emotion,MYS_G000010_02042021_02_24_12900_13140_Sample_155_12900_25.0.mp4,120
Person_4,no emotion,MYS_G000010_02042021_02_38_17169_17191_Sample_211_17040_25.0.mp4,12
Person_4,no emotion,MYS_G000010_02042021_02_63_19920_20040_Sample_248_19920_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_8_10500_10620_Sample_132_10500_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_02_8_14700_14820_Sample_177_14700_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_03_43_24420_24540_Sample_320_24420_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_03_47_26280_26460_Sample_350_26280_25.0.mp4,90
Person_4,no emotion,MYS_G000010_02042021_03_53_26880_27000_Sample_357_26880_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_03_54_27120_27360_Sample_359_27120_25.0.mp4,120
Person_4,no emotion,MYS_G000010_02042021_03_82_46800_46920_Sample_652_46800_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_03_88_47280_47400_Sample_662_47280_25.0.mp4,60
Person_4,no emotion,MYS_G000010_02042021_03_90_47460_47880_Sample_664_47460_25.0.mp4,210
Person_4,no emotion,MYS_G000010_06082021_01_10_15240_15360_Sample_236_15240_25.0.mp4,60
Person_4,no emotion,MYS_G000010_06082021_01_22_8336_8376_Sample_124_8280_25.0.mp4,13
Person_4,no emotion,MYS_G000010_06082021_01_32_27000_27120_Sample_407_27000_25.0.mp4,60
Person_4,no emotion,MYS_G000010_06082021_01_40_20281_20300_Sample_303_20280_25.0.mp4,2
Person_4,no emotion,MYS_G000010_06082021_01_57_5340_5580_Sample_76_5340_25.0.mp4,120
Person_4,no emotion,MYS_G000010_06082021_01_6_22260_22440_Sample_335_22260_25.0.mp4,90
Person_4,no emotion,MYS_G000010_06082021_03_11_1508_1574_Sample_14_1500_25.0.mp4,33
Person_4,no emotion,MYS_G000010_06082021_03_24_3643_4380_Sample_19_3000_25.0.mp4,368
Person_4,no emotion,MYS_G000010_06082021_03_31_78_162_Sample_4_60_25.0.mp4,42
Person_4,no emotion,MYS_G000010_06082021_03_37_7537_7680_Sample_63_7500_25.0.mp4,71
Person_4,no emotion,MYS_G000010_06082021_03_46_429_548_Sample_7_420_25.0.mp4,59
Person_4,no emotion,MYS_G000010_06082021_03_47_11007_11099_Sample_85_10980_25.0.mp4,46
Person_4,no emotion,MYS_G000010_07052021_01_12_848_885_Sample_20_840_25.0.mp4,18
Person_4,no emotion,MYS_G000010_07052021_01_14_1274_1358_Sample_25_1140_25.0.mp4,42
Person_4,no emotion,MYS_G000010_07052021_01_17_1909_2029_Sample_37_1860_25.0.mp4,60
Person_4,no emotion,MYS_G000010_07052021_01_19_2708_2752_Sample_47_2700_25.0.mp4,22
Person_4,no emotion,MYS_G000010_07052021_01_1_6540_6643_Sample_100_6540_25.0.mp4,51
Person_4,no emotion,MYS_G000010_07052021_01_24_3856_3952_Sample_61_3840_25.0.mp4,48
Person_4,no emotion,MYS_G000010_07052021_01_26_4337_4367_Sample_67_4320_25.0.mp4,15
Person_4,no emotion,MYS_G000010_07052021_01_27_4854_5706_Sample_69_4560_25.0.mp4,426
Person_4,no emotion,MYS_G000010_07052021_01_4_6987_7107_Sample_106_6840_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_101_23340_23520_Sample_293_23340_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_102_23880_24180_Sample_295_23880_25.0.mp4,150
Person_4,no emotion,MYS_G000010_09042021_01_105_26340_26520_Sample_312_26340_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_110_32400_32580_Sample_381_32400_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_115_32700_32880_Sample_388_32700_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_116_32940_33720_Sample_391_32940_25.0.mp4,390
Person_4,no emotion,MYS_G000010_09042021_01_125_34427_34560_Sample_412_34260_25.0.mp4,47
Person_4,no emotion,MYS_G000010_09042021_01_135_36480_36660_Sample_432_36480_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_136_36720_37140_Sample_435_36720_25.0.mp4,210
Person_4,no emotion,MYS_G000010_09042021_01_138_37200_37380_Sample_443_37200_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_140_37860_37980_Sample_453_37860_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_149_38760_38940_Sample_477_38760_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_151_39326_39407_Sample_483_39240_25.0.mp4,40
Person_4,no emotion,MYS_G000010_09042021_01_155_40140_40320_Sample_497_40140_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_158_40740_40860_Sample_507_40740_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_160_42180_42300_Sample_521_42180_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_171_43560_44100_Sample_538_43560_25.0.mp4,270
Person_4,no emotion,MYS_G000010_09042021_01_175_44557_44649_Sample_547_44520_25.0.mp4,29
Person_4,no emotion,MYS_G000010_09042021_01_179_45360_45480_Sample_556_45360_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_180_45540_45660_Sample_558_45540_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_182_46620_46920_Sample_570_46620_25.0.mp4,150
Person_4,no emotion,MYS_G000010_09042021_01_184_47100_47220_Sample_579_47100_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_185_47340_47820_Sample_586_47340_25.0.mp4,240
Person_4,no emotion,MYS_G000010_09042021_01_187_3660_4380_Sample_59_3660_25.0.mp4,360
Person_4,no emotion,MYS_G000010_09042021_01_188_47880_48000_Sample_591_47880_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_191_48120_48360_Sample_595_48120_25.0.mp4,120
Person_4,no emotion,MYS_G000010_09042021_01_19_9720_9900_Sample_135_9720_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_1_360_780_Sample_10_360_25.0.mp4,210
Person_4,no emotion,MYS_G000010_09042021_01_201_6360_7560_Sample_92_6360_25.0.mp4,600
Person_4,no emotion,MYS_G000010_09042021_01_2_7680_7800_Sample_107_7680_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_48_13380_13560_Sample_178_13380_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_52_14340_15060_Sample_192_14340_25.0.mp4,360
Person_4,no emotion,MYS_G000010_09042021_01_66_16020_16260_Sample_214_16020_25.0.mp4,120
Person_4,no emotion,MYS_G000010_09042021_01_83_20580_20700_Sample_267_20580_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_01_96_22260_22440_Sample_284_22260_25.0.mp4,90
Person_4,no emotion,MYS_G000010_09042021_01_97_22500_22620_Sample_286_22500_25.0.mp4,60
Person_4,no emotion,MYS_G000010_09042021_03_101_22749_22800_Sample_328_22680_25.0.mp4,25
Person_4,no emotion,MYS_G000010_09042021_03_115_24909_24955_Sample_366_24900_25.0.mp4,23
Person_4,no emotion,MYS_G000010_09042021_03_120_25437_25504_Sample_375_25380_25.0.mp4,33
Person_4,no emotion,MYS_G000010_09042021_03_122_25699_25804_Sample_379_25620_25.0.mp4,52
Person_4,no emotion,MYS_G000010_09042021_03_125_26112_26217_Sample_385_26040_25.0.mp4,52
Person_4,no emotion,MYS_G000010_09042021_03_128_26340_26641_Sample_391_26340_25.0.mp4,150
Person_4,no emotion,MYS_G000010_09042021_03_132_27068_27119_Sample_398_27060_25.0.mp4,25
Person_4,no emotion,MYS_G000010_09042021_03_138_27882_27944_Sample_410_27840_25.0.mp4,31
Person_4,no emotion,MYS_G000010_09042021_03_13_8394_8457_Sample_122_8220_25.0.mp4,31
Person_4,no emotion,MYS_G000010_09042021_03_140_28547_28625_Sample_417_28440_25.0.mp4,39
Person_4,no emotion,MYS_G000010_09042021_03_143_28991_29037_Sample_422_28920_25.0.mp4,23
Person_4,no emotion,MYS_G000010_09042021_03_147_29890_29921_Sample_431_29880_25.0.mp4,15
Person_4,no emotion,MYS_G000010_09042021_03_153_4085_4170_Sample_54_4080_25.0.mp4,42
Person_4,no emotion,MYS_G000010_09042021_03_155_4521_4740_Sample_61_4500_25.0.mp4,109
Person_4,no emotion,MYS_G000010_09042021_03_159_49885_50043_Sample_664_49500_25.0.mp4,79
Person_4,no emotion,MYS_G000010_09042021_03_162_50361_50521_Sample_672_50220_25.0.mp4,80
